女宝	80415
女将	415943
女尸	231210
女工	445124
女巫	766694
女帝	240734
女式	955467
女性	14395157
女排	780929
女方	1684540
女星	2118881
女权	263863
女枪	263082
女模	145644
女款	742910
女滴	350843
女版	257775
女猪	75183
女王	4148090
女生	17772230
女用	126354
女的	14798984
女皇	663063
女真	76710
女神	3557548
女童	568321
女篮	241675
女色	368678
女衣	128319
女装	4950084
女裙	49436
女裤	231577
女警	463012
女足	508604
女郎	1696377
女里	750570
女银	122711
女队	133643
女靴	179227
女鞋	1019623
女马	115908
女鬼	887706
女魔	329479
奴仆	104468
奴婢	272142
奴家	173416
奴工	34589
奴役	351276
奴性	130782
奴才	416263
奴隶	2410946
奶业	63695
奶农	38893
奶嘴	661489
奶器	9222
奶头	463409
奶奶	10890928
奶妈	1603635
奶娘	148017
奶子	1049214
奶德	197762
奶推	51406
奶昔	299900
奶水	655722
奶油	1408563
奶源	83229
奶爸	992258
奶牛	1347252
奶瓶	1101042
奶的	154026
奶类	44642
奶粉	3953449
奶糖	401043
奶罩	316543
奶茶	3115456
奶萨	170762
奶装	219643
奶酪	908111
奶锤	89025
奶香	130628
奶骑	347209
奸商	1084466
奸夫	241709
奸情	560384
奸杀	197049
奸污	38672
奸淫	159011
奸笑	552421
奸细	417336
奸臣	172760
奸计	84471
奸诈	654319
她一	108279
她不	881830
她与	172176
她为	117791
她也	1734350
她了	1518781
她人	216986
她从	195923
她以	87936
她们	11201358
她会	1073522
她便	80607
她俩	584851
她做	157471
她像	47331
她先	80696
她再	78314
她刚	80272
她到	97926
她却	255149
她去	721749
她又	569793
她只	149381
她叫	428228
她可	80213
她向	36006
她吗	348139
她吧	319397
她呢	309575
她和	749862
她啊	199199
她回	104789
她在	2249807
她好	225683
她妈	1075975
她家	1983045
她对	374845
她将	123937
她就	1755906
她已	74863
她很	281284
她怕	89045
她总	69761
她想	557797
她所	69553
她才	289765
她把	333131
她时	57055
她是	3508049
她更	55283
她曾	67857
她最	44213
她有	734635
她来	463242
她正	57669
她比	97318
她没	573460
她爱	74539
她爸	208629
她爹	57619
她用	180610
她的	9553521
她看	50411
她竟	29254
她笑	42806
她给	223531
她能	284823
她被	159061
她要	1081753
她说	4993602
她走	131376
她跟	271439
她还	1022114
她这	102783
她连	64844
她那	478525
她都	574661
她问	243193
好上	450783
好不	6198508
好丑	1482613
好个	43452
好丶	50306
好久	17834140
好么	3682505
好乖	805292
好书	1157752
好买	31311
好乱	1180810
好了	60680616
好事	7759220
好于	416971
好些	4860028
好亮	220319
好人	9163142
好价	153916
好伐	513433
好会	360232
好似	3572866
好低	795650
好你	22777
好使	2679815
好假	1093044
好做	1760779
好傻	1238697
好像	39822640
好养	519842
好冷	3694751
好冻	100102
好准	418683
好几	3814496
好凶	634034
好到	659842
好办	2187060
好动	621477
好卖	1259240
好卡	2648527
好去	28039
好友	19325459
好发	304113
好受	2059311
好号	26640
好吃	11402964
好合	447784
好后	832018
好吗	13771249
好吧	10500611
好听	11813675
好吵	607615
好呀	3836610
好呗	430717
好呢	3574656
好命	374221
好咧	276817
好咯	819943
好品	120441
好哇	1205663
好哈	712183
好响	122895
好哒	140194
好哦	2032359
好啊	10925789
好啦	5500027
好喝	1876565
好嘛	1804090
好嘞	716088
好囧	195955
好困	1908798
好图	642695
好在	1965688
好地	775619
好坏	3061172
好型	480317
好处	8567713
好多	35995092
好大	7414764
好头	237532
好奇	5884682
好好	43859725
好嫩	189819
好孕	176073
好学	1601976
好官	90505
好客	435842
好小	1511679
好少	2276449
好就	755836
好巧	787399
好差	967139
好帅	1841179
好帖	305546
好开	23008
好弄	778614
好强	1477490
好彩	513995
好得	616907
好德	86644
好心	4021447
好忙	1882650
好快	4509381
好怕	1469092
好怪	418465
好恶	114761
好惨	1761410
好想	7480958
好意	1778768
好感	2255169
好慢	4242367
好戏	1118883
好我	245828
好战	202896
好房	534819
好手	458077
好打	1351958
好找	2575531
好把	85775
好报	1125872
好拉	96423
好搞	449312
好撒	271725
好文	325053
好斗	212346
好料	540549
好无	112705
好早	2084954
好时	221355
好易	137998
好是	373986
好晕	600352
好晚	781517
好景	267922
好有	2405328
好机	81153
好杀	428999
好来	427874
好枪	268526
好样	1247708
好梦	2722240
好棒	1153752
好歌	1188861
好正	112251
好歹	3410587
好死	814870
好比	1117201
好气	467495
好水	349707
好汉	1399053
好没	909506
好淫	118494
好深	390382
好混	516514
好湿	221694
好滴	1794492
好点	12064825
好烂	522319
好烟	225674
好烦	2727854
好热	1962958
好熟	385095
好爱	597623
好爽	1551569
好片	618224
好牌	707541
好牛	589518
好狗	170268
好狠	725332
好猛	476778
好玩	16973758
好球	605247
好甜	507259
好生	750638
好用	6273423
好男	317184
好疼	1179521
好痒	344729
好痛	1809436
好瘦	465131
好白	699940
好的	31708485
好看	24269103
好着	752547
好睇	171814
好短	438681
好硬	315572
好礼	517646
好租	196725
好笑	4370736
好笨	600794
好类	263435
好粗	243550
好紧	310884
好累	4940087
好细	230725
好美	1919161
好老	723623
好考	763046
好耍	1130671
好耐	269177
好耶	421177
好股	199617
好肥	329180
好胜	349499
好色	1615073
好花	196063
好苦	753621
好茶	291677
好药	470082
好菜	617809
好萌	528408
好觉	1615455
好让	438184
好记	1117173
好评	4175095
好词	441175
好诗	237488
好话	2067817
好说	3875043
好象	1885131
好货	1153911
好贱	425441
好贴	726160
好贵	3182083
好赚	447878
好走	786679
好车	1227627
好转	1843199
好过	3048591
好运	4699973
好近	709205
好远	3325436
好酒	542154
好酷	340291
好酸	463014
好重	705779
好野	217586
好长	3091475
好闷	454334
好闻	236462
好险	1150679
好难	4500593
好靓	305539
好食	83884
好饱	763103
好饿	1980217
好香	719131
好马	347914
好骗	476438
好高	2166118
好鬼	199137
好鸟	401023
好黑	1058061
如一	534229
如上	468437
如下	8304974
如不	316637
如东	234106
如丝	103206
如为	39957
如云	727408
如今	5531671
如他	104035
如何	38601078
如你	605627
如其	130405
如刀	64821
如初	300803
如厕	184363
如同	2157590
如命	192839
如因	174188
如图	1926316
如在	282089
如墨	53032
如实	1297328
如家	985731
如对	148213
如将	932098
如山	616447
如常	129608
如您	163414
如想	67852
如意	4356758
如愿	1172051
如我	433653
如故	396007
如数	258778
如斯	281773
如新	140128
如无	421689
如是	912823
如月	171112
如有	3785553
如期	764474
如来	1207609
如林	159687
如果	63738836
如梦	1397190
如梭	284665
如歌	444636
如此	18151187
如水	1008701
如法	78124
如海	136015
如潮	210065
如火	643431
如烟	640876
如狼	365577
如玉	506599
如用	52425
如电	62085
如画	468634
如皋	547346
如约	155438
如能	244406
如花	1522632
如若	523406
如荼	351659
如虎	317637
如血	180877
如要	219185
如见	125274
如许	157983
如诗	116694
如遇	333750
如酒	52647
如铁	44990
如镜	77550
如隔	484925
如雨	239220
如雪	449403
如雷	190181
如需	915037
如霜	74467
如题	3861334
如风	580738
如飞	153598
如龙	90457
妃嫔	52718
妃子	648473
妄动	41545
妄图	209127
妄念	42051
妄想	1179577
妄自	349897
妄语	55334
妆前	95566
妆容	416262
妆扮	47561
妆点	189792
妆面	87200
妇之	356355
妇产	433562
妇人	1096408
妇女	5479629
妇婴	151527
妇孺	6194
妇幼	1287659
妇男	329461
妇科	2492874
妇联	654357
妇随	215432
妈个	443234
妈了	242299
妈呀	2341825
妈咪	2761155
妈哟	71868
妈啊	424249
妈妈	29246896
妈宝	62785
妈比	300676
妈的	5732604
妈祖	151718
妈网	166757
妈说	894917
妈逼	739004
妊咸	88038
妊娠	650278
妍妍	283535
妒忌	1042202
妓女	1524057
妓生	56293
妓院	579126
妖人	377480
妖兽	228361
妖冶	53384
妖刀	201417
妖哥	62239
妖头	126919
妖女	346475
妖妖	639479
妖姬	737640
妖娆	747128
妖媚	351533
妖孽	1069718
妖帝	12155
妖怪	2730720
妖族	90166
妖术	282663
妖气	450072
妖狐	216792
妖王	327502
妖界	51283
妖精	2564907
妖艳	621000
妖魔	527910
妙妙	313892
妙手	410392
妙招	460411
妙方	94318
妙法	113131
妙玉	53747
妙用	181447
妙的	7889
妙计	221645
妙语	167435
妙音	64207
妙龄	240110
妞们	81543
妞儿	518116
妞妞	2096501
妞子	259749
妥了	203597
妥协	1814025
妥否	264382
妥善	1062715
妥妥	365171
妥当	723815
妨害	111394
妨碍	1295071
妩媚	1479338
妮儿	173849
妮可	239543
妮妮	887908
妮娜	244910
妮子	1157674
妲己	274251
妹儿	836393
妹啊	117491
妹夫	1378018
妹妹	20543449
妹子	7002208
妹控	127626
妹的	674971
妹纸	991545
妻儿	208399
妻女	78203
妻妾	171875
妻子	5607897
妻财	16377
妾身	70091
姆姆	29925
姆斯	126652
姊妹	1169042
姊姊	172429
始于	457659
始兴	148569
始发	347770
始末	229432
始源	114510
始皇	88740
始祖	481988
始终	6141329
始至	210405
姐上	45279
姐们	1346491
姐俩	237337
姐啊	242399
姐夫	5694742
姐妹	6754344
姐姐	24444565
姐家	534112
姐弟	1071275
姐是	63807
姐的	357533
姐说	251469
姐钱	88911
姑且	545911
姑妈	851880
姑姑	3089572
姑娘	9678348
姑婆	338864
姑息	179677
姑父	1213253
姑爷	383961
姑苏	675130
姓刘	250497
姓名	6715809
姓张	350711
姓李	358019
姓杨	166225
姓氏	833970
姓王	389513
姓陈	191509
委任	209829
委会	834039
委员	5310321
委外	75613
委婉	1487300
委实	58531
委屈	6144871
委托	4018248
委曲	243296
委派	388340
姗姗	1339557
姘头	297566
姙悻	85072
姚明	2019627
姚晨	542190
姚笛	165190
姜丝	85040
姜堰	401387
姜文	455646
姜昆	145048
姜昊	6949
姜末	56102
姜武	118184
姜汁	105294
姜汤	330294
姜涛	69746
姜潮	53091
姜片	138036
姜维	342307
姣好	100444
姣姣	74464
姥姥	3145920
姥爷	1282407
姨夫	1428251
姨妈	1660297
姨姨	298242
姨娘	251678
姨父	158922
姬动	16942
姻缘	947272
姿兰	3961
姿势	4109620
姿姿	25863
姿态	1581107
姿色	575230
姿迷	22409
威严	760166
威仪	47193
威信	798262
威刚	223268
威利	76532
威力	2480790
威势	41090
威博	8003
威压	76843
威县	48743
威名	110613
威吓	45268
威哥	155566
威固	52593
威威	208600
威客	370501
威尔	1151990
威廉	805622
威志	132817
威慑	872270
威斯	257542
威望	3404605
威武	1999549
威海	2737554
威猛	641538
威盛	104557
威纳	47986
威胁	5478301
威能	41671
威远	165292
威逼	307688
威锋	307169
威震	150639
威风	938388
威驰	179465
威麟	87702
威龙	676898
娃儿	1374183
娃娃	10360094
娃子	985230
娄底	472344
娄邵	2249
娇俏	89832
娇兰	139963
娇喘	100918
娇嗔	98659
娇声	29688
娇妻	424709
娇姐	1162699
娇娃	218433
娇娇	889832
娇媚	159739
娇嫩	241654
娇子	116049
娇小	648214
娇弱	101311
娇惯	161388
娇柔	113150
娇气	805098
娇美	67767
娇羞	280221
娇艳	303463
娇贵	261292
娇躯	55878
娉婷	67847
娓娓	188835
娓幌	84643
娘亲	310532
娘们	1916933
娘俩	384291
娘啊	119541
娘娘	1398778
娘子	1748215
娘家	1667310
娘的	828682
娜丽	96804
娜塔	4198
娜姐	448277
娜娜	2875804
娜拉	249241
娜的	108529
娜美	233854
娜迦	254869
娟姐	329235
娟娟	778784
娟子	230532
娟诲	3206
娥江	68854
娱乐	25192370
娱记	63977
娴熟	547922
娴聚	11337
娴静	65595
娶个	501838
娶了	917198
娶亲	95984
娶你	1703882
娶到	349124
娶她	454037
娶妻	280465
娶我	820798
娼妓	105688
婀娜	247344
婆娑	175702
婆娘	1290080
婆婆	6154095
婆媳	1078253
婆子	456819
婆家	843159
婉儿	200736
婉婷	190141
婉拒	191611
婉约	290736
婉转	711802
婊子	1385626
婚事	501963
婚介	506018
婚假	429418
婚前	1582584
婚变	133755
婚后	1573399
婚否	154332
婚团	8720
婚外	174382
婚姻	7305864
婚嫁	913396
婚宴	896060
婚币	2947
婚庆	2115463
婚恋	425941
婚戒	258832
婚房	621335
婚期	361851
婚检	207979
婚溴	67113
婚照	190949
婚礼	6924246
婚约	195808
婚纱	4407333
婚讯	49943
婚车	544602
婚配	117056
婚鞋	5403
婢女	88486
婧婧	109316
婴儿	4185004
婴孩	117579
婴幼	310653
婴童	111075
婵娟	269306
婶婶	703516
婶子	229337
婷姐	202011
婷婷	3520334
婷美	187697
婺源	479938
媒人	601905
媒介	923141
媒体	13809789
媒婆	679068
媚俗	77746
媚儿	145871
媚娘	347821
媚态	45869
媚惑	42176
媚眼	329862
媚茇	425
媛媛	1555273
媲美	547913
媳妇	13125436
嫁个	627595
嫁了	1199276
嫁人	2991176
嫁入	183624
嫁到	937982
嫁妆	884452
嫁接	345923
嫁的	187456
嫁祸	235560
嫁给	2595518
嫁衣	726363
嫁错	406608
嫂嫂	632573
嫂子	6424469
嫉妒	5554744
嫉恨	92381
嫌你	411466
嫌少	525488
嫌弃	3499135
嫌恶	175575
嫌我	1514163
嫌烦	480922
嫌犯	394236
嫌疑	1189263
嫌贵	569960
嫔妃	102289
嫖妓	302015
嫖娼	725500
嫖客	432737
嫖宿	4280
嫖赌	379045
嫡系	126385
嫣儿	44628
嫣然	487948
嫣红	92702
嫦娥	1294630
嫩个	279993
嫩嫩	571230
嫩子	87433
嫩模	260853
嫩滑	163330
嫩白	191195
嫩的	164344
嫩穴	52281
嫩绿	102578
嫩肉	229910
嫩肤	237956
嫩芽	96855
嫩草	820729
嫱狁	76503
嬉戏	546650
嬉水	82893
嬉皮	441497
嬉笑	252440
嬉闹	97462
嬛传	1231
嬴政	131914
嬶尖	72185
嬷嬷	345068
子上	134889
子丑	66148
子乔	91852
子也	73184
子了	394811
子健	174314
子午	334503
子君	93665
子和	96086
子啊	2327488
子嗣	114171
子墨	179537
子夜	329780
子女	3094449
子婚	259
子孙	1008721
子宫	1913357
子弟	1562983
子弹	4239728
子怡	80351
子时	207401
子明	92407
子是	83703
子曰	397057
子村	118651
子母	322327
子民	203303
子涵	305636
子爵	74242
子版	18669
子的	933943
子类	229647
子线	84006
子网	320966
子衿	126475
子豪	211585
子路	139504
子轩	148112
子都	22063
子里	167031
子陵	147519
子龙	446584
孔令	209624
孔子	2008453
孔孟	121514
孔庙	108141
孔径	210149
孔明	593605
孔洞	116857
孔祥	195777
孔隙	106038
孔雀	1975160
孕前	619753
孕妇	3291705
孕期	900327
孕育	658431
孕酮	152499
字串	62367
字了	426586
字体	7372506
字儿	298677
字典	2377376
字句	187856
字号	1034708
字啊	613716
字型	193389
字头	588474
字如	232739
字字	356573
字帖	388637
字幕	5199107
字库	669036
字形	352940
字数	2034029
字旁	338367
字是	154767
字机	4930
字条	303146
字样	1244482
字段	874990
字母	4739454
字画	760687
字的	801989
字眼	1088542
字符	2072997
字第	277782
字节	1308227
字诀	110059
字词	241040
字谜	4664615
字辈	271243
字迷	136493
字迹	513068
字面	865149
存下	293929
存了	1218937
存于	91492
存亡	247897
存储	3289505
存入	659364
存准	70257
存到	841407
存单	202054
存取	395271
存在	14385684
存心	734731
存折	1267935
存放	2182492
存有	332471
存根	256036
存档	3316309
存款	4294111
存活	804237
存点	480617
存留	118630
存疑	86278
存的	609449
存盘	175645
存着	1098218
存续	145579
存货	1467212
存贷	74151
存量	369123
存钱	2842281
孙伟	235472
孙俪	672392
孙儿	82386
孙兴	127077
孙吴	43174
孙坚	191263
孙女	1055631
孙子	4652370
孙家	218923
孙工	108299
孙总	287711
孙悦	437368
孙文	252235
孙晓	296009
孙权	997499
孙杨	52593
孙某	83922
孙楠	609939
孙武	120999
孙氏	77611
孙洁	73659
孙玉	221662
孙祥	71340
孙立	253933
孙策	320341
孙翔	601
孙膑	141867
孜孜	345226
孜然	352519
孝义	179013
孝子	544839
孝心	635297
孝感	1303524
孝敬	1472499
孝道	166618
孝顺	2396735
孟买	114737
孟凡	225109
孟婆	248085
孟子	479862
孟庆	255126
孟德	206597
孟祥	196766
孟获	273842
孟非	190707
孢子	693245
季付	57100
季军	344964
季姐	6408
季度	2776616
季报	240063
季末	177593
季节	5201087
季风	222591
孤傲	472453
孤僻	516444
孤儿	1746421
孤军	400900
孤单	6245241
孤城	186412
孤家	696286
孤寂	739267
孤山	143762
孤岛	1285243
孤影	119673
孤星	385224
孤枕	266010
孤灯	71960
孤独	6461658
孤狼	117749
孤立	838617
孤舟	129644
孤苦	366442
孤身	497948
孤陋	844054
孤雁	98889
孤魂	272464
孤鸿	127399
学上	123981
学下	422274
学业	2151897
学个	678413
学习	52230645
学了	4404700
学些	434503
学人	258273
学会	11130201
学位	3447618
学佛	216534
学你	468172
学做	267686
学兵	179517
学军	373461
学分	1707496
学到	4461341
学制	283521
学前	614329
学区	458061
学医	966653
学历	6002805
学友	480915
学号	1712245
学名	424475
学吧	904786
学员	2540223
学呢	444705
学啊	512462
学啥	477380
学园	846200
学坏	1147437
学堂	1073881
学士	1988231
学好	2337326
学妹	1513626
学姊	27104
学姐	1898702
学子	1341650
学学	4136094
学完	1377101
学家	695230
学工	245486
学币	7051
学年	1292495
学府	725581
学弟	1170608
学徒	1374939
学得	1434621
学成	519342
学我	1783208
学报	691167
学文	488124
学时	480211
学期	6201173
学术	4141846
学林	109049
学校	53494888
学案	241166
学武	134311
学法	600694
学派	273770
学点	1708077
学理	244340
学琴	185478
学生	35346863
学界	234839
学的	6594621
学着	2214321
学科	2936770
学童	128434
学籍	867174
学者	2692679
学联	109801
学艺	406020
学苑	128264
学警	254431
学识	606712
学说	503090
学费	4293892
学起	318802
学车	3332950
学过	2844196
学道	39069
学部	201302
学长	2386657
学问	1861960
学院	27446696
学风	398842
孩儿	1021571
孩妈	1393
孩子	42743495
孩童	335116
孩纸	892730
孪生	223420
孬种	241764
孱弱	85893
孳逋	83881
孵化	798127
孵蛋	212300
孺子	694663
孽缘	353715
宁乡	196744
宁县	151846
宁可	1969244
宁国	509895
宁夏	2225088
宁宁	609178
宁德	536348
宁愿	3098692
宁晋	107634
宁次	143123
宁死	331067
宁河	63515
宁波	6016727
宁海	1011769
宁缺	644968
宁肯	174322
宁远	268178
宁都	160481
宁阳	151197
宁静	2049063
它不	136828
它与	154032
它为	54711
它也	209672
它了	363544
它从	41490
它以	83955
它们	5514858
它会	443460
它使	44051
它却	71863
它又	78937
它只	63195
它叫	47220
它可	75974
它吧	96965
它呢	40437
它和	108745
它在	436848
它对	129653
它将	175817
它就	486603
它所	70450
它才	133625
它把	49910
它既	57409
它是	1902828
它有	213297
它比	56231
它用	56636
它由	41902
它的	4836949
它能	283033
它被	53577
它要	80511
它让	55509
它说	188282
它还	203443
它那	62860
它都	40563
宅人	98624
宅女	1594569
宅子	127203
宅电	69958
宅男	2604528
宅着	308926
宅院	101691
宇哥	161296
宇宙	3990116
宇文	261825
宇春	56155
宇瞻	108434
宇航	555218
宇轩	228406
宇通	231765
守了	194179
守住	1146259
守侯	38545
守信	661739
守候	1055560
守军	163560
守则	547551
守卫	1561888
守在	519963
守城	386914
守备	259263
守夜	345486
守好	397614
守家	728520
守寡	332657
守恒	314256
守护	4547927
守旧	296284
守时	253866
守望	779869
守法	889453
守狐	6913
守着	2059772
守财	290446
守身	246905
守门	456928
安上	406222
安丘	357795
安东	315030
安之	529407
安乐	712780
安乡	174330
安了	457933
安于	519072
安仁	104017
安仔	67782
安住	38294
安保	916085
安信	409807
安倍	138403
安全	38766581
安分	904305
安利	1352058
安化	98804
安卉	5878
安华	275043
安卓	23590196
安南	143663
安危	203957
安县	719233
安可	152263
安吉	1021517
安啦	345232
安国	326604
安在	485528
安地	18950
安培	238824
安备	9243
安大	286361
安好	1035808
安妮	1207879
安娜	1690557
安子	106874
安宁	1321899
安安	3744013
安定	2949124
安室	107491
安家	1322254
安居	996358
安岳	213349
安平	429921
安庆	1211248
安康	1638866
安得	223713
安德	291227
安徽	9721919
安心	5006230
安息	1045512
安慰	10442475
安抚	1541317
安拉	305471
安排	22413406
安插	157918
安放	421885
安智	303117
安杰	74097
安格	475753
安检	962028
安氏	26036
安民	137677
安泰	327008
安海	126611
安源	115914
安溪	467112
安然	852381
安琪	648485
安生	500448
安的	223638
安监	380438
安眠	320937
安睡	154368
安知	96545
安神	397880
安祥	35397
安福	116177
安稳	1902705
安置	2247691
安联	92488
安胎	177526
安能	112295
安致	202129
安葬	244092
安装	26343937
安西	112628
安详	432588
安贞	328084
安踏	773274
安身	190444
安达	523406
安迪	256976
安逸	3593020
安邦	256036
安防	822227
安阳	1316663
安陆	498464
安雅	64506
安青	87318
安静	7732627
安顺	563756
安顿	724270
宋人	44784
宋代	366765
宋体	3753481
宋佳	283168
宋元	126996
宋军	78490
宋史	59089
宋国	149267
宋城	129843
宋家	147796
宋庄	80468
宋朝	388876
宋某	33069
宋江	512180
宋玉	170798
宋茜	422874
宋词	394246
宋都	143685
宋钱	79732
宋韵	115943
完了	34515978
完事	3666659
完人	278015
完全	23645876
完后	1488558
完呢	530260
完啦	1102426
完善	7670361
完备	568448
完好	1770508
完婚	260839
完小	110474
完就	171527
完工	2144339
完成	24658032
完整	6614205
完本	207312
完毕	6001014
完满	222414
完爆	190669
完的	446615
完税	257468
完结	4260919
完美	16682840
完胜	801611
完蛋	2938240
完败	254237
完颜	146189
完饭	632624
宏伟	1471130
宏光	139972
宏利	120378
宏发	104255
宏图	603324
宏基	1005090
宏大	469200
宏宇	323368
宏村	143432
宏源	215694
宏碁	510702
宏耐	19170
宏观	2074811
宏达	484349
宏远	314371
宕机	60112
宗主	100274
宗亲	444587
宗地	112867
宗室	42218
宗师	568063
宗教	1995263
宗族	240368
宗旨	2025712
宗派	94983
宗的	82314
宗祠	85211
宗纬	166585
宗罪	99526
宗谱	146749
宗门	72434
官人	374370
官位	142777
官僚	662825
官兵	742691
官军	53409
官司	954811
官吏	155427
官员	3345796
官商	173563
官场	898141
官宦	110540
官家	96951
官府	452266
官方	12290237
官服	369666
官民	48100
官渡	294968
官窑	96933
官网	8129680
官职	472618
官腔	229326
官至	45941
官话	138650
官路	123214
官途	112559
官道	197990
官邸	180675
官鬼	21605
宙斯	504051
定下	1443725
定个	920222
定为	566682
定义	4721322
定了	5355804
定于	1033616
定亲	351015
定价	1876039
定会	346178
定位	7371986
定住	440493
定做	2025295
定出	131673
定制	3012876
定力	915831
定单	119669
定名	79266
定向	1190310
定吧	693164
定在	1175737
定型	919486
定夺	431374
定好	1703266
定妆	194004
定子	112896
定存	70496
定安	80391
定定	302847
定居	1573459
定岗	350655
定州	225877
定式	139346
定当	91058
定影	379485
定律	1278660
定得	35645
定心	423972
定性	1023985
定情	341048
定投	387949
定损	211522
定数	275929
定时	2634819
定是	228446
定有	27150
定期	3616706
定格	826157
定案	143085
定植	78267
定海	345315
定点	1535912
定焦	252577
定然	115736
定理	725679
定的	2396162
定睛	139075
定稿	1016642
定系	97025
定级	239125
定罪	215300
定胆	112725
定能	139859
定西	410546
定要	243712
定论	737280
定语	286917
定调	121686
定货	63177
定购	99037
定身	301085
定远	241799
定都	68286
定量	894505
定金	2176018
定额	1131539
定魂	135772
宛城	76933
宛如	454224
宛若	160726
宜人	354522
宜兰	56540
宜兴	761673
宜城	93864
宜家	1477632
宜宾	891689
宜居	362993
宜州	215832
宜昌	1774185
宜春	452333
宜汇	3763
宜用	40354
宜都	142556
宜黄	115386
宝丰	202020
宝丽	259080
宝儿	876418
宝典	1722760
宝刀	335328
宝剑	529656
宝华	362989
宝哥	217881
宝器	168215
宝图	594865
宝地	553775
宝坻	292410
宝塔	451315
宝妈	182683
宝安	898199
宝宝	27701664
宝山	1073389
宝岛	384023
宝币	6187
宝庆	102672
宝库	815014
宝应	229765
宝座	292635
宝来	859761
宝殿	203808
宝气	537080
宝洁	334884
宝物	771280
宝玉	680531
宝珠	1149066
宝的	184284
宝盒	1020349
宝石	5959209
宝箱	1811512
宝篆	101925
宝莉	169072
宝蓝	350661
宝藏	1455375
宝象	98223
宝贝	19936592
宝贵	2588982
宝鉴	296886
宝钗	126645
宝钢	535376
宝马	4507915
宝骏	124075
宝鸡	965962
宝鼎	64016
宝龙	418521
实业	2096086
实为	288212
实乃	146267
实习	11968334
实事	1114207
实价	476532
实体	3469821
实例	1742674
实修	81498
实况	1872562
实则	307521
实创	63572
实力	9724441
实务	955658
实单	22605
实发	239934
实名	1517500
实在	15103777
实地	2652589
实处	497006
实实	363760
实小	115031
实属	547565
实干	481297
实弹	278127
实录	986436
实德	252663
实心	630065
实情	562459
实惠	4113068
实意	421835
实战	2434657
实报	187811
实拍	1615773
实操	241199
实收	508137
实效	604322
实数	243157
实施	11542268
实时	2363529
实是	93331
实景	565244
实有	134694
实木	1201094
实权	242234
实测	645764
实物	3476284
实现	16514267
实用	6320821
实的	152589
实盘	293999
实相	57617
实绩	142412
实行	4873652
实训	867435
实证	290660
实诚	430326
实话	7227455
实说	985145
实质	1733652
实践	8865474
实车	104320
实销	149258
实际	16428946
实验	12882287
宠你	228509
宠儿	302797
宠友	140413
宠坏	492889
宠大	43940
宠币	13735
宠幸	237874
宠我	160581
宠溺	189133
宠爱	934142
宠物	12554677
宠着	513795
审判	1867976
审单	93236
审图	158420
审定	542122
审慎	190271
审批	4418929
审查	2979990
审核	6820476
审理	985871
审稿	349310
审结	74510
审美	2384295
审薏	1384
审视	748322
审计	3935474
审议	874177
审讯	281793
审问	435889
审阅	857817
审题	145154
客专	62973
客串	964150
客人	7289959
客体	218473
客厅	4374040
客商	277398
客场	1154386
客套	566059
客官	542119
客家	824588
客情	103206
客户	24530924
客房	1157805
客服	9410568
客机	302021
客栈	1934801
客气	10356780
客流	442378
客源	582693
客片	62629
客票	212180
客站	157740
客网	246422
客胜	28501
客观	4512653
客诉	73517
客车	2009739
客运	1788990
客队	111978
客隆	257303
宣传	13122193
宣判	621588
宣化	392466
宣告	785160
宣城	1451185
宣威	66092
宣导	125046
宣布	5668313
宣德	61840
宣战	482981
宣扬	730630
宣教	176593
宣武	423961
宣泄	692947
宣示	76003
宣称	635902
宣纸	271119
宣统	62813
宣萱	98726
宣言	1345521
宣誓	529374
宣讲	537490
宣读	314257
宣贯	129892
室主	46233
室内	5994336
室分	31861
室友	2320186
室外	2018720
室山	10343
室温	383605
室的	196679
室里	129658
室长	119755
宦官	149216
宪兵	79348
宪哥	148269
宪政	97906
宪法	1185703
宪章	138498
宫中	203160
宫主	124033
宫人	38066
宫保	359213
宫内	178414
宫城	106138
宫女	448228
宫崎	93991
宫廷	952889
宫本	122406
宫殿	855204
宫灯	94049
宫的	124103
宫缩	153324
宫腔	191625
宫里	199619
宫锁	228135
宫门	98330
宫颈	864513
宰了	741478
宰割	320726
宰客	106710
宰杀	171917
宰相	458354
害了	1331960
害人	2556150
害他	103818
害你	1056294
害处	283324
害她	57838
害己	355155
害得	560347
害怕	10796035
害我	2292689
害死	2794466
害的	1897025
害羞	5900449
害臊	553888
害虫	441176
宴会	724312
宴席	526409
宴请	422277
宵夜	1739389
宵小	68283
家丁	442389
家世	212919
家业	236796
家中	2470913
家主	71834
家乐	238741
家也	119540
家乡	4163446
家书	224448
家了	1747266
家事	661761
家产	760230
家人	11593681
家们	58419
家伙	5395896
家传	127120
家住	1274732
家俱	107492
家具	8512153
家养	307159
家军	113466
家务	2025399
家去	527383
家吗	1193551
家吧	346278
家呢	1190061
家和	597021
家啊	426308
家园	12707382
家国	115837
家在	1008842
家境	934480
家姐	259057
家婆	208316
家宅	114821
家宝	246526
家室	448312
家宴	95799
家家	2418513
家寨	133511
家居	6813883
家属	3856845
家常	1688159
家庄	910367
家底	610720
家店	538491
家庭	20780691
家当	800759
家政	822313
家教	3081988
家数	65028
家族	10877406
家时	46918
家明	107420
家是	544410
家暴	213241
家有	3141741
家村	869725
家来	316715
家校	273280
家法	230212
家湾	628118
家父	96937
家用	2830583
家电	7305937
家畜	233225
家的	4890743
家眷	129515
家禽	407392
家私	555057
家纺	582062
家臣	52449
家苑	59520
家装	2124999
